Time,BUS10Va,BUS10Vb,BUS10Vc,BUS14Va,BUS14Vb,BUS14Vc,BUS6Va,BUS6Vb,BUS6Vc,L2Ia_FLT,L2Ib_FLT,L2Ic_FLT,L6Ia_FLT,L6Ib_FLT,L6Ic_FLT,L4Ia_FLT,L4Ib_FLT,L4Ic_FLT,UCM3PhXabc_0,UCM3PhXabc_1,UCM3PhXabc_2,UCM4PhXabc_0,UCM4PhXabc_1,UCM4PhXabc_2,UCM3Xabc_0,UCM3Xabc_1,UCM3Xabc_2,UCM4Xabc_0,UCM4Xabc_1,UCM4Xabc_2
447.23954481E-3,14.124348633E3,1.5498349609E3,-17.678601562E3,16.054547852E3,3.0581867676E3,-20.206992188E3,14.556334961E3,1.669291626E3,-18.267892578E3,15.837654471E-3,2.6578293182E-3,-18.871793523E-3,208.45193481E0,-2.8140970971E-3,-21.867603064E-3,14.292944223E-3,1.6693227226E-3,-18.002036959E-3,11.035566406E3,14.867246094E3,13.731519531E3,13.192417969E3,14.788833008E3,14.636765625E3,14.556334961E3,1.669291626E3,-18.267892578E3,15.622991211E3,2.4307421875E3,-19.400494141E3
447.28954481E-3,14.06165332E3,1.8508786621E3,-17.769710938E3,15.855790039E3,3.3775053711E3,-20.318994141E3,14.467691406E3,1.9843964844E3,-18.366048828E3,15.667071566E-3,2.9635420069E-3,-18.995480612E-3,208.00292969E0,-2.4963503238E-3,-21.936360747E-3,14.416896738E-3,1.889420324E-3,-18.18728447E-3,11.035566406E3,14.867246094E3,13.731519531E3,13.192417969E3,14.788833008E3,14.636765625E3,14.467691406E3,1.9843964844E3,-18.366048828E3,15.449764648E3,2.7407236328E3,-19.518078125E3
447.33954481E-3,13.995567383E3,2.1510217285E3,-17.856515625E3,15.652021484E3,3.6983251953E3,-20.426902344E3,14.377693359E3,2.3066650391E3,-18.458109375E3,15.491005033E-3,3.2745562494E-3,-19.116189331E-3,207.50120544E0,-2.1810994949E-3,-21.99980244E-3,14.133075252E-3,2.2930989508E-3,-18.187668175E-3,11.035568359E3,14.86725E3,13.731523438E3,13.192416992E3,14.788835938E3,14.636765625E3,14.377693359E3,2.3066650391E3,-18.458109375E3,15.272162109E3,3.0573623047E3,-19.631330078E3
447.38954481E-3,13.925955078E3,2.4508605957E3,-17.939326172E3,15.443397461E3,4.0208537598E3,-20.530691406E3,14.285950195E3,2.6357570801E3,-18.544367188E3,15.309715644E-3,3.590549808E-3,-19.233925268E-3,206.94537354E0,-1.8679297063E-3,-22.05869928E-3,14.252345078E-3,2.5215372443E-3,-18.362315372E-3,11.035568359E3,14.86725E3,13.731523438E3,13.192416992E3,14.788835938E3,14.636765625E3,14.285950195E3,2.6357570801E3,-18.544367188E3,15.090788086E3,3.3808679199E3,-19.739931641E3
447.43954481E-3,13.852645508E3,2.751020752E3,-18.018492188E3,15.230145508E3,4.3451420898E3,-20.630277344E3,14.191924805E3,2.9708835449E3,-18.625214844E3,15.123576857E-3,3.9108144119E-3,-19.348576665E-3,206.33403015E0,-1.5553236008E-3,-22.112969309E-3,13.963449746E-3,2.933208365E-3,-18.352875486E-3,11.035568359E3,14.86725E3,13.731523438E3,13.192416992E3,14.788835938E3,14.636765625E3,14.191924805E3,2.9708835449E3,-18.625214844E3,14.906294922E3,3.7109980469E3,-19.843515625E3
447.48954481E-3,13.775452148E3,3.0521293945E3,-18.094380859E3,15.012554688E3,4.671074707E3,-20.725517578E3,14.094996094E3,3.310876709E3,-18.701103516E3,14.93302919E-3,4.2343395762E-3,-19.459912553E-3,205.66581726E0,-1.2424845481E-3,-22.163432091E-3,14.076483436E-3,3.1689868774E-3,-18.518397585E-3,11.035568359E3,14.86725E3,13.731523438E3,13.192416992E3,14.788835938E3,14.636765625E3,14.094996094E3,3.310876709E3,-18.701103516E3,14.719345703E3,4.0470720215E3,-19.941675781E3
447.53954481E-3,13.694189453E3,3.354784668E3,-18.167347656E3,14.790960938E3,4.9983696289E3,-20.816216797E3,13.994530273E3,3.6542885742E3,-18.772478516E3,14.738576487E-3,4.5598447323E-3,-19.567588344E-3,204.9394989E0,-927.64163855E-6,-22.210003808E-3,13.78073357E-3,3.5867216066E-3,-18.500763923E-3,11.035568359E3,14.86725E3,13.731523438E3,13.192416992E3,14.788835938E3,14.636765625E3,13.994530273E3,3.6542885742E3,-18.772478516E3,14.530591797E3,4.388015625E3,-20.03396875E3
447.58954481E-3,13.608698242E3,3.659529541E3,-18.237701172E3,14.565732422E3,5.3265952148E3,-20.902126953E3,13.889952148E3,3.9995085449E3,-18.839728516E3,14.540749602E-3,4.8858826049E-3,-19.671160728E-3,204.15396118E0,-609.89393387E-6,-22.253448144E-3,13.885722496E-3,3.8271814119E-3,-18.658760935E-3,11.035568359E3,14.86725E3,13.731523438E3,13.192416992E3,14.788835938E3,14.636765625E3,13.889952148E3,3.9995085449E3,-18.839728516E3,14.340630859E3,4.7324360352E3,-20.1199375E3
447.63954481E-3,13.518862305E3,3.9668242188E3,-18.305673828E3,14.33725293E3,5.655190918E3,-20.982962891E3,13.780805664E3,4.3448930664E3,-18.903136719E3,14.340071939E-3,5.2109318785E-3,-19.770100713E-3,203.30828857E0,-287.53036167E-6,-22.293578833E-3,13.581483625E-3,4.2478390969E-3,-18.634324893E-3,11.035568359E3,14.86725E3,13.731523438E3,13.192416992E3,14.788835938E3,14.636765625E3,13.780805664E3,4.3448930664E3,-18.903136719E3,14.149977539E3,5.0787177734E3,-20.199119141E3
447.68954481E-3,13.424628906E3,4.2770224609E3,-18.371396484E3,14.105894531E3,5.9835029297E3,-21.058412109E3,13.666810547E3,4.6888920898E3,-18.962841797E3,14.137043618E-3,5.53349033E-3,-19.863829017E-3,202.40187073E0,40.125683881E-6,-22.331001237E-3,13.677157462E-3,4.4896313921E-3,-18.785817549E-3,11.035568359E3,14.86725E3,13.731523438E3,13.192416992E3,14.788835938E3,14.636765625E3,13.666810547E3,4.6888920898E3,-18.962841797E3,13.959038086E3,5.4251362305E3,-20.271078125E3
447.73954481E-3,13.326027344E3,4.5903530273E3,-18.434876953E3,13.87200293E3,6.3108261719E3,-21.128152344E3,13.547885742E3,5.0301625977E3,-19.018814453E3,13.932084665E-3,5.8521996252E-3,-19.951751456E-3,201.43437195E0,374.40352025E-6,-22.365329787E-3,13.363671489E-3,4.9099312164E-3,-18.755098805E-3,11.035568359E3,14.86725E3,13.731523438E3,13.192416992E3,14.788835938E3,14.636765625E3,13.547885742E3,5.0301625977E3,-19.018814453E3,13.768082031E3,5.7699780273E3,-20.335425781E3
447.78954481E-3,13.223168945E3,4.90690625E3,-18.495978516E3,13.635875E3,6.6364506836E3,-21.191876953E3,13.424166016E3,5.3676616211E3,-19.070861328E3,13.725534081E-3,6.1659067869E-3,-20.033307374E-3,200.40592957E0,715.46254912E-6,-22.396923974E-3,13.449880295E-3,5.1500946283E-3,-18.900023773E-3,11.035568359E3,14.86725E3,13.731523438E3,13.192416992E3,14.788835938E3,14.636765625E3,13.424166016E3,5.3676616211E3,-19.070861328E3,13.577226562E3,6.1116552734E3,-20.391849609E3
447.83954481E-3,13.116255859E3,5.2266289062E3,-18.554433594E3,13.397743164E3,6.9597070312E3,-21.249304688E3,13.295982422E3,5.7007075195E3,-19.118646484E3,13.517596759E-3,6.4737745561E-3,-20.107999444E-3,199.3170929E0,1.0640072869E-3,-22.425131872E-3,13.127643615E-3,5.5676004849E-3,-18.8623555E-3,11.035568359E3,14.86725E3,13.731523438E3,13.192416992E3,14.788835938E3,14.636765625E3,13.295982422E3,5.7007075195E3,-19.118646484E3,13.386417969E3,6.4488120117E3,-20.440138672E3
447.88954481E-3,13.005573242E3,5.5493222656E3,-18.609833984E3,13.157763672E3,7.2800087891E3,-21.300201172E3,13.163829102E3,6.0290092773E3,-19.161722656E3,13.308354653E-3,6.7753028125E-3,-20.175447688E-3,198.16888428E0,1.4195046388E-3,-22.450037301E-3,13.205496594E-3,5.8043687604E-3,-18.999483436E-3,11.035568359E3,14.86725E3,13.731523438E3,13.192416992E3,14.788835938E3,14.636765625E3,13.163829102E3,6.0290092773E3,-19.161722656E3,13.195433594E3,6.780409668E3,-20.480216797E3
447.93954481E-3,12.891472656E3,5.8746499023E3,-18.661650391E3,12.916004883E3,7.5968911133E3,-21.344402344E3,13.028304688E3,6.3526591797E3,-19.199591797E3,13.097729534E-3,7.0703872479E-3,-20.235417411E-3,196.96289062E0,1.781940111E-3,-22.47071825E-3,12.876126915E-3,6.2180534005E-3,-18.953178078E-3,11.035568359E3,14.86725E3,13.731523438E3,13.192416992E3,14.788835938E3,14.636765625E3,13.028304688E3,6.3526591797E3,-19.199591797E3,13.003878906E3,7.1057836914E3,-20.512162109E3
447.98954481E-3,12.774350586E3,6.2021513672E3,-18.709267578E3,12.672446289E3,7.9100380859E3,-21.381818359E3,12.89003418E3,6.6720908203E3,-19.231773438E3,12.885507196E-3,7.3592932895E-3,-20.287854597E-3,195.7011261E0,2.1500827279E-3,-22.487012669E-3,12.94759009E-3,6.4511313103E-3,-19.080528989E-3,11.035568359E3,14.86725E3,13.731523438E3,13.192416992E3,14.788835938E3,14.636765625E3,12.89003418E3,6.6720908203E3,-19.231773438E3,12.811201172E3,7.4246728516E3,-20.536222656E3
448.03954481E-3,12.654625E3,6.5312607422E3,-18.752007812E3,12.426981445E3,8.2192998047E3,-21.412453125E3,12.749599609E3,6.9880092773E3,-19.257867188E3,12.671331875E-3,7.6426472515E-3,-20.332898945E-3,194.38607788E0,2.5232855696E-3,-22.497791797E-3,12.613193132E-3,6.8613514304E-3,-19.023509696E-3,11.035568359E3,14.86725E3,13.731523438E3,13.192416992E3,14.788835938E3,14.636765625E3,12.749599609E3,6.9880092773E3,-19.257867188E3,12.616707031E3,7.7372138672E3,-20.552832031E3
448.08954481E-3,12.532700195E3,6.8613310547E3,-18.789173828E3,12.179424805E3,8.5246943359E3,-21.436404297E3,12.607453125E3,7.301293457E3,-19.277623047E3,12.454727665E-3,7.9213697463E-3,-20.370889455E-3,193.0206604E0,2.8997918125E-3,-22.502742708E-3,12.680280954E-3,7.0915999822E-3,-19.139125943E-3,11.035568359E3,14.86725E3,13.731523438E3,13.192416992E3,14.788835938E3,14.636765625E3,12.607453125E3,7.301293457E3,-19.277623047E3,12.419591797E3,8.0439038086E3,-20.562607422E3
448.13954481E-3,12.408933594E3,7.1916616211E3,-18.820101562E3,11.929523438E3,8.8264013672E3,-21.453869141E3,12.463860352E3,7.6128916016E3,-19.290994141E3,12.235136703E-3,8.1966007128E-3,-20.40235512E-3,191.60797119E0,3.2785702497E-3,-22.500662133E-3,12.342547067E-3,7.4995276518E-3,-19.069775939E-3,11.035568359E3,14.86725E3,13.731523438E3,13.192416992E3,14.788835938E3,14.636765625E3,12.463860352E3,7.6128916016E3,-19.290994141E3,12.21897168E3,8.3455361328E3,-20.566337891E3
448.18954481E-3,12.283608398E3,7.5215263672E3,-18.8441875E3,11.676976562E3,9.1247363281E3,-21.465125E3,12.318841797E3,7.9237075195E3,-19.298179688E3,12.01193966E-3,8.4696142003E-3,-20.427992567E-3,190.15132141E0,3.6576469429E-3,-22.491240874E-3,12.406412512E-3,7.7282069251E-3,-19.172580913E-3,11.035568359E3,14.86725E3,13.731523438E3,13.192416992E3,14.788835938E3,14.636765625E3,12.318841797E3,7.9237075195E3,-19.298179688E3,12.013921875E3,8.6431123047E3,-20.564962891E3
448.23954481E-3,12.156901367E3,7.8502060547E3,-18.860947266E3,11.421454102E3,9.4201220703E3,-21.470533203E3,12.172148438E3,8.2344960938E3,-19.299638672E3,11.784517206E-3,8.7416963652E-3,-20.448625088E-3,188.65394592E0,4.0359520353E-3,-22.473355755E-3,12.065789662E-3,8.1349592656E-3,-19.090523943E-3,11.035568359E3,14.86725E3,13.731523438E3,13.192416992E3,14.788835938E3,14.636765625E3,12.172148438E3,8.2344960938E3,-19.299638672E3,11.803518555E3,8.937734375E3,-20.559535156E3
448.28954481E-3,12.028867188E3,8.1770131836E3,-18.870044922E3,11.162619141E3,9.7130449219E3,-21.470515625E3,12.023261719E3,8.5457763672E3,-19.296078125E3,11.552268639E-3,9.0140681714E-3,-20.465150476E-3,187.11889648E0,4.4116559438E-3,-22.446867079E-3,12.126070447E-3,8.3628324792E-3,-19.180942327E-3,11.035568359E3,14.86725E3,13.731523438E3,13.192416992E3,14.788835938E3,14.636765625E3,12.023261719E3,8.5457763672E3,-19.296078125E3,11.586888672E3,9.2305E3,-20.551185547E3
448.33954481E-3,11.899421875E3,8.5013203125E3,-18.871320312E3,10.900151367E3,10.004004883E3,-21.465527344E3,11.871421875E3,8.857765625E3,-19.288419922E3,11.31468825E-3,9.2877559364E-3,-20.478492603E-3,185.54885864E0,4.7840024345E-3,-22.410903126E-3,11.781355366E-3,8.7686451152E-3,-19.08743009E-3,11.035569336E3,14.86725293E3,13.731526367E3,13.192417969E3,14.788837891E3,14.636764648E3,11.871421875E3,8.857765625E3,-19.288419922E3,11.363248047E3,9.5223837891E3,-20.541054688E3
448.38954481E-3,11.768345703E3,8.8225810547E3,-18.864808594E3,10.633766602E3,10.293476562E3,-21.456041016E3,11.715686523E3,9.1703457031E3,-19.277736328E3,11.071369983E-3,9.5635345206E-3,-20.489517599E-3,183.94598389E0,5.1516229287E-3,-22.365644574E-3,11.836064048E-3,8.9953010902E-3,-19.167490304E-3,11.035569336E3,14.86725293E3,13.731526367E3,13.192417969E3,14.788837891E3,14.636764648E3,11.715686523E3,9.1703457031E3,-19.277736328E3,11.131948242E3,9.8141474609E3,-20.530242188E3
448.43954481E-3,11.635294922E3,9.1403466797E3,-18.850744141E3,10.363239258E3,10.581850586E3,-21.442515625E3,11.555010742E3,9.4830644531E3,-19.265173828E3,10.822081938E-3,9.8418379202E-3,-20.498998463E-3,182.31173706E0,5.5143330246E-3,-22.310592234E-3,11.484625749E-3,9.3990666792E-3,-19.065208733E-3,11.035569336E3,14.86725293E3,13.731526367E3,13.192417969E3,14.788837891E3,14.636764648E3,11.555010742E3,9.4830644531E3,-19.265173828E3,10.892512695E3,10.106254883E3,-20.519742188E3
448.48954481E-3,11.499818359E3,9.4542773438E3,-18.829554688E3,10.088420898E3,10.86940332E3,-21.425369141E3,11.38834375E3,9.7951621094E3,-19.251845703E3,10.566758923E-3,10.122737847E-3,-20.507525653E-3,180.64680481E0,5.8714081533E-3,-22.246332839E-3,11.530701071E-3,9.6227237955E-3,-19.138062373E-3,11.035569336E3,14.86725293E3,13.731526367E3,13.192417969E3,14.788837891E3,14.636764648E3,11.38834375E3,9.7951621094E3,-19.251845703E3,10.644668945E3,10.398817383E3,-20.510376953E3
448.53954481E-3,11.361393555E3,9.7641455078E3,-18.801839844E3,9.8092460938E3,11.156257812E3,-21.404953125E3,11.214737305E3,10.105639648E3,-19.238746094E3,10.305544361E-3,10.405917652E-3,-20.515484735E-3,178.95100403E0,6.2233307399E-3,-22.172795609E-3,11.16931811E-3,10.022075847E-3,-19.030379131E-3,11.035569336E3,14.86725293E3,13.731526367E3,13.192417969E3,14.788837891E3,14.636764648E3,11.214737305E3,10.105639648E3,-19.238746094E3,10.388375E3,10.691576172E3,-20.502738281E3
448.58954481E-3,11.219464844E3,10.069832031E3,-18.768339844E3,9.5257451172E3,11.442364258E3,-21.381533203E3,11.033449219E3,10.413337891E3,-19.226625E3,10.03878098E-3,10.690691881E-3,-20.522993058E-3,177.2233429E0,6.5700169653E-3,-22.090980783E-3,11.203684844E-3,10.239942931E-3,-19.099319354E-3,11.035569336E3,14.86725293E3,13.731526367E3,13.192417969E3,14.788837891E3,14.636764648E3,11.033449219E3,10.413337891E3,-19.226625E3,10.123829102E3,10.98390625E3,-20.497138672E3
448.63954481E-3,11.073486328E3,10.371321289E3,-18.729894531E3,9.2380458984E3,11.727496094E3,-21.355267578E3,10.844039062E3,10.717043945E3,-19.215923828E3,9.7670042887E-3,10.976053774E-3,-20.529896021E-3,175.46203613E0,6.912517827E-3,-22.001206875E-3,10.829742998E-3,10.631872341E-3,-18.989158794E-3,11.035569336E3,14.86725293E3,13.731526367E3,13.192417969E3,14.788837891E3,14.636764648E3,10.844039062E3,10.717043945E3,-19.215923828E3,9.8514785156E3,11.274861328E3,-20.493570312E3
448.68954481E-3,10.92296875E3,10.668679688E3,-18.687392578E3,8.9463681641E3,12.011253906E3,-21.326193359E3,10.646443359E3,11.015592773E3,-19.206685547E3,9.4909304753E-3,11.26072742E-3,-20.535748452E-3,173.66456604E0,7.2512039915E-3,-21.904805675E-3,10.850546882E-3,10.840946808E-3,-19.05647479E-3,11.035569336E3,14.86725293E3,13.731526367E3,13.192417969E3,14.788837891E3,14.636764648E3,10.646443359E3,11.015592773E3,-19.206685547E3,9.5720107422E3,11.563244141E3,-20.491689453E3
448.73954481E-3,10.767524414E3,10.962038086E3,-18.641720703E3,8.6510146484E3,12.293082031E3,-21.294224609E3,10.441018555E3,11.307967773E3,-19.198527344E3,9.2114014551E-3,11.543274857E-3,-20.539846271E-3,171.82795715E0,7.587433327E-3,-21.802354604E-3,10.463195853E-3,11.222695E-3,-18.945245072E-3,11.035569336E3,14.86725293E3,13.731526367E3,13.192417969E3,14.788837891E3,14.636764648E3,10.441018555E3,11.307967773E3,-19.198527344E3,9.2863320312E3,11.847699219E3,-20.490800781E3
448.78954481E-3,10.606900391E3,11.251568359E3,-18.593710938E3,8.3523632812E3,12.572307617E3,-21.259152344E3,10.228555664E3,11.593394531E3,-19.190630859E3,8.9293764904E-3,11.822165921E-3,-20.541248843E-3,169.94889832E0,7.9217143357E-3,-21.695360541E-3,10.470767505E-3,11.420683935E-3,-19.011285156E-3,11.035569336E3,14.86725293E3,13.731526367E3,13.192417969E3,14.788837891E3,14.636764648E3,10.228555664E3,11.593394531E3,-19.190630859E3,8.9955429688E3,12.126825195E3,-20.489884766E3
448.83954481E-3,10.441010742E3,11.537453125E3,-18.544091797E3,8.0508432617E3,12.848179688E3,-21.220652344E3,10.01025E3,11.871402344E3,-19.181769531E3,8.6458371952E-3,12.095910497E-3,-20.538832992E-3,168.02401733E0,8.2553615794E-3,-21.584464237E-3,10.071599856E-3,11.790599674E-3,-18.898185343E-3,11.035569336E3,14.86725293E3,13.731526367E3,13.192417969E3,14.788837891E3,14.636764648E3,10.01025E3,11.871402344E3,-19.181769531E3,8.7008974609E3,12.399293945E3,-20.487621094E3
448.88954481E-3,10.269951172E3,11.819858398E3,-18.493447266E3,7.7469238281E3,13.119918945E3,-21.178300781E3,9.7876425781E3,12.141864258E3,-19.170365234E3,8.3617847413E-3,12.363127433E-3,-20.531361923E-3,166.05012512E0,8.5886633024E-3,-21.471133456E-3,10.068765841E-3,11.976614594E-3,-18.960993737E-3,11.035569336E3,14.86725293E3,13.731526367E3,13.192417969E3,14.788837891E3,14.636764648E3,9.7876425781E3,12.141864258E3,-19.170365234E3,8.4037548828E3,12.663961914E3,-20.482449219E3
448.93954481E-3,10.093999023E3,12.098910156E3,-18.442175781E3,7.4410878906E3,13.386769531E3,-21.131597656E3,9.5625253906E3,12.405003906E3,-19.154591797E3,8.0781290308E-3,12.622665614E-3,-20.517552271E-3,164.02450562E0,8.9225554839E-3,-21.355867386E-3,9.6617173404E-3,12.334624305E-3,-18.843006343E-3,11.035569336E3,14.86725293E3,13.731526367E3,13.192417969E3,14.788837891E3,14.636764648E3,9.5625253906E3,12.405003906E3,-19.154591797E3,8.1055258789E3,12.919977539E3,-20.472640625E3
448.98954481E-3,9.9136083984E3,12.374666016E3,-18.390476562E3,7.1338134766E3,13.648051758E3,-21.079990234E3,9.3368193359E3,12.661373047E3,-19.132488281E3,7.7956914902E-3,12.873655185E-3,-20.496167243E-3,161.9450531E0,9.2568164691E-3,-21.239884198E-3,9.653297253E-3,12.509386986E-3,-18.898680806E-3,11.035569336E3,14.86725293E3,13.731526367E3,13.192417969E3,14.788837891E3,14.636764648E3,9.3368193359E3,12.661373047E3,-19.132488281E3,7.8076152344E3,13.166864258E3,-20.456375E3
449.03954481E-3,9.7293789062E3,12.647101562E3,-18.338328125E3,6.8255537109E3,13.903212891E3,-21.02290625E3,9.1124414062E3,12.911796875E3,-19.10209375E3,7.5151110068E-3,13.115573674E-3,-20.46607621E-3,159.81056213E0,9.591775015E-3,-21.123336628E-3,9.2437565327E-3,12.856917456E-3,-18.771277741E-3,11.035569336E3,14.86725293E3,13.731526367E3,13.192417969E3,14.788837891E3,14.636764648E3,9.1124414062E3,12.911796875E3,-19.10209375E3,7.5113618164E3,13.404575195E3,-20.431835938E3
449.08954481E-3,9.5420205078E3,12.91609668E3,-18.285503906E3,6.5167197266E3,14.151862305E3,-20.959779297E3,8.8911621094E3,13.157296875E3,-19.061585938E3,7.2368429974E-3,13.348273002E-3,-20.426345989E-3,157.62077332E0,9.9265575409E-3,-21.007033065E-3,9.2353392392E-3,13.02240137E-3,-18.814980984E-3,11.035569336E3,14.86725293E3,13.731526367E3,13.192417969E3,14.788837891E3,14.636764648E3,8.8911621094E3,13.157296875E3,-19.061585938E3,7.2179824219E3,13.633516602E3,-20.397304688E3
449.13954481E-3,9.3523125E3,13.181430664E3,-18.231576172E3,6.2076655273E3,14.393801758E3,-20.890085938E3,8.6744697266E3,13.39900293E3,-19.009419922E3,6.9611161016E-3,13.571977615E-3,-20.376283675E-3,155.37646484E0,10.260840878E-3,-20.890658721E-3,8.8286967948E-3,13.361769728E-3,-18.673352897E-3,11.035569336E3,14.86725293E3,13.731526367E3,13.192417969E3,14.788837891E3,14.636764648E3,8.6744697266E3,13.39900293E3,-19.009419922E3,6.9285175781E3,13.854540039E3,-20.35125E3
449.18954481E-3,9.1610478516E3,13.442791992E3,-18.175943359E3,5.8986767578E3,14.629040039E3,-20.813369141E3,8.4634511719E3,13.638046875E3,-18.9444375E3,6.6879265942E-3,13.787272386E-3,-20.315499976E-3,153.07945251E0,10.593152605E-3,-20.774519071E-3,8.825076744E-3,13.520405628E-3,-18.70065555E-3,11.035569336E3,14.86725293E3,13.731526367E3,13.192417969E3,14.788837891E3,14.636764648E3,8.4634511719E3,13.638046875E3,-18.9444375E3,6.6437890625E3,14.068890625E3,-20.292414062E3
449.23954481E-3,8.9689824219E3,13.699783203E3,-18.117867188E3,5.5899633789E3,14.857794922E3,-20.729269531E3,8.2587109375E3,13.875461914E3,-18.865958984E3,6.4170509577E-3,13.995036483E-3,-20.243914798E-3,150.73242188E0,10.922665708E-3,-20.657800138E-3,8.4251705557E-3,13.853913173E-3,-18.541077152E-3,11.035569336E3,14.86725293E3,13.731526367E3,13.192417969E3,14.788837891E3,14.636764648E3,8.2587109375E3,13.875461914E3,-18.865958984E3,6.3643632812E3,14.278136719E3,-20.219876953E3
449.28954481E-3,8.7767861328E3,13.951953125E3,-18.056507812E3,5.2816577148E3,15.080476562E3,-20.63753125E3,8.0603134766E3,14.112097656E3,-18.773841797E3,6.1480454169E-3,14.196404256E-3,-20.161777735E-3,148.33888245E0,11.247540824E-3,-20.540330559E-3,8.4289396182E-3,14.00764659E-3,-18.549222499E-3,11.035569336E3,14.86725293E3,13.731526367E3,13.192417969E3,14.788837891E3,14.636764648E3,8.0603134766E3,14.112097656E3,-18.773841797E3,6.0905317383E3,14.484063477E3,-20.133107422E3
449.33954481E-3,8.5849990234E3,14.19881543E3,-17.990976562E3,4.9738173828E3,15.297662109E3,-20.538027344E3,7.8677758789E3,14.348541992E3,-18.668494141E3,5.8803106658E-3,14.392649755E-3,-20.069643855E-3,145.90284729E0,11.566752568E-3,-20.420866087E-3,8.0369133502E-3,14.336698689E-3,-18.370106816E-3,11.035572266E3,14.867255859E3,13.73152832E3,13.192417969E3,14.788839844E3,14.636765625E3,7.8677758789E3,14.348541992E3,-18.668494141E3,5.8222998047E3,14.688550781E3,-20.031994141E3
449.38954481E-3,8.3939960938E3,14.439884766E3,-17.920373047E3,4.6664287109E3,15.510053711E3,-20.430759766E3,7.6800996094E3,14.585078125E3,-18.55084375E3,5.6130923331E-3,14.585131779E-3,-19.968328997E-3,143.4286499E0,11.878450401E-3,-20.298872143E-3,8.0476813018E-3,14.48625885E-3,-18.358776346E-3,11.035572266E3,14.867255859E3,13.73152832E3,13.192417969E3,14.788839844E3,14.636765625E3,7.6800996094E3,14.585078125E3,-18.55084375E3,5.559394043E3,14.893446289E3,-19.916849609E3
449.43954481E-3,8.20396875E3,14.674712891E3,-17.843835938E3,4.3594160156E3,15.718432617E3,-20.315849609E3,7.4958457031E3,14.821663086E3,-18.422273438E3,5.3455815651E-3,14.775162563E-3,-19.858874381E-3,140.92060852E0,12.181791477E-3,-20.172834396E-3,7.6616420411E-3,14.810835943E-3,-18.161069602E-3,11.035572266E3,14.867255859E3,13.73152832E3,13.192417969E3,14.788839844E3,14.636765625E3,7.4958457031E3,14.821663086E3,-18.422273438E3,5.3012797852E3,15.100427734E3,-19.788390625E3
