Time,BUS10Va,BUS10Vb,BUS10Vc,L4Ia_FLT,L4Ib_FLT,L4Ic_FLT
0.877839545,-13115.68359,-5226.229981,18554.56055,-0.013233074,-0.005520117,0.018909551
0.877889545,-13005.00391,-5548.920898,18609.96289,-0.0130992,-0.005851199,0.018952368
0.877939545,-12890.9043,-5874.246582,18661.78125,-0.012981473,-0.006170595,0.019000353
0.877989545,-12773.7832,-6201.746094,18709.40234,-0.012841367,-0.006497932,0.019033445
0.878039545,-12654.05664,-6530.854492,18752.14453,-0.012718455,-0.006813917,0.019070663
0.878089545,-12532.13086,-6860.924316,18789.31445,-0.012574133,-0.007138373,0.019092074
0.878139545,-12408.36231,-7191.254883,18820.24609,-0.012447727,-0.00745212,0.019116908
0.878189545,-12283.03418,-7521.121582,18844.33594,-0.012300342,-0.007774953,0.019125562
0.878239545,-12156.32617,-7849.802734,18861.10156,-0.012170892,-0.008087576,0.019137636
0.878289545,-12028.29004,-8176.611328,18870.20313,-0.012020085,-0.008409549,0.019133955
0.878339545,-11898.84473,-8500.919922,18871.48242,-0.01188639,-0.008721287,0.019134521
0.878389545,-11767.77148,-8822.181641,18864.97266,-0.011730175,-0.009041992,0.019120539
0.878439545,-11634.72363,-9139.949219,18850.91211,-0.011589603,-0.00935174,0.019112282
0.878489545,-11499.25293,-9453.881836,18829.72656,-0.011424919,-0.009669392,0.019091146
0.878539545,-11360.83496,-9763.751953,18802.01758,-0.011274248,-0.009974782,0.019077428
0.878589545,-11218.91602,-10069.44141,18768.52344,-0.011098014,-0.010286594,0.019052433
0.878639545,-11072.94824,-10370.93359,18730.08203,-0.010934628,-0.010584616,0.019036187
0.878689545,-10922.44434,-10668.29395,18687.58398,-0.010744986,-0.010887582,0.01900962
0.878739545,-10767.0127,-10961.6543,18641.91602,-0.01056803,-0.011175476,0.018992255
0.878789545,-10606.40332,-11251.18652,18593.91016,-0.010365307,-0.0114673,0.018964464
0.878839545,-10440.52637,-11537.07422,18544.29688,-0.010176369,-0.011743414,0.018945174
0.878889545,-10269.47656,-11819.48145,18493.65625,-0.009963389,-0.01202321,0.018914208
0.878939545,-10093.53418,-12098.53516,18442.39063,-0.009766405,-0.012287471,0.018889977
0.878989545,-9913.148438,-12374.29395,18390.69531,-0.009547986,-0.012555961,0.018851934
0.879039545,-9728.919922,-12646.73242,18338.55273,-0.009348344,-0.012809794,0.018818233
0.879089545,-9541.560547,-12915.72949,18285.73242,-0.009130078,-0.013068949,0.018768268
0.879139545,-9351.84668,-13181.06641,18231.80859,-0.008933171,-0.013314672,0.018720288
0.879189545,-9160.574219,-13442.42969,18176.17773,-0.008719856,-0.013566922,0.018653976
0.879239545,-8968.498047,-13699.42481,18118.10156,-0.008529525,-0.013806838,0.018587993
0.879289545,-8776.288086,-13951.59863,18056.74219,-0.008323757,-0.014054134,0.018502578
0.879339545,-8584.486328,-14198.46582,17991.21094,-0.008141154,-0.014289647,0.018416999
0.879389545,-8393.466797,-14439.54004,17920.60547,-0.007942546,-0.014532717,0.018312158
0.879439545,-8203.423828,-14674.37207,17844.06641,-0.007765783,-0.014763813,0.018207934
0.879489545,-8014.354492,-14902.58496,17760.80664,-0.007571094,-0.015001895,0.018085783
0.879539545,-7826.071777,-15123.9043,17670.1543,-0.007395834,-0.015227139,0.017966006
0.879589545,-7638.22168,-15338.18457,17571.57031,-0.007199983,-0.015458269,0.017830353
0.879639545,-7450.317383,-15545.43262,17464.67969,-0.007020799,-0.015675353,0.017699217
0.879689545,-7261.778809,-15745.81543,17349.26758,-0.006818438,-0.015897099,0.017554307
0.879739545,-7071.980957,-15939.66113,17225.28516,-0.006630484,-0.0161037,0.017415775
0.879789545,-6880.302734,-16127.44922,17092.83984,-0.006417638,-0.016314071,0.017264975
0.879839545,-6686.17627,-16309.79102,16952.18555,-0.006218104,-0.016508721,0.017121579
0.879889545,-6489.126953,-16487.40039,16803.69531,-0.005993327,-0.016706908,0.016966427
0.879939545,-6288.808594,-16661.05859,16647.83984,-0.005782209,-0.016889542,0.016818639
0.879989545,-6085.027832,-16831.56641,16485.1582,-0.0055469,-0.017076239,0.016658569
0.880039545,-5877.75293,-16999.70703,16316.2334,-0.005326851,-0.017248249,0.016504908
0.880089545,-5667.111328,-17166.20313,16141.66016,-0.005084661,-0.017425427,0.016337728
0.880139545,-5453.377441,-17331.66797,15962.02734,-0.004859996,-0.017589182,0.016175549
0.880189545,-5236.944824,-17496.58008,15777.8916,-0.004615528,-0.017759394,0.015998462
0.880239545,-5018.294922,-17661.25,15589.76172,-0.004390742,-0.017917411,0.015825137
0.880289545,-4797.956543,-17825.80664,15398.09082,-0.004148007,-0.018082907,0.01563598
0.880339545,-4576.46582,-17990.1875,15203.26074,-0.003926307,-0.018236959,0.015450058
0.880389545,-4354.326172,-18154.15625,15005.59082,-0.003687463,-0.018398885,0.015248268
0.880439545,-4131.975098,-18317.29688,14805.32813,-0.003469814,-0.018549385,0.015050176
0.880489545,-3909.753418,-18479.0625,14602.65918,-0.003234598,-0.018707372,0.014837186
0.880539545,-3687.891602,-18638.78711,14397.71387,-0.003019584,-0.018853217,0.014629276
0.880589545,-3466.498047,-18795.74023,14190.57617,-0.002785609,-0.019005524,0.014408186
0.880639545,-3245.564941,-18949.15625,13981.29395,-0.002570136,-0.019144464,0.014194073
0.880689545,-3024.97876,-19098.2832,13769.88574,-0.002333917,-0.019288534,0.01396873
0.880739545,-2804.541992,-19242.41406,13556.35547,-0.002114459,-0.019417927,0.013752187
0.880789545,-2583.998779,-19380.92383,13340.69629,-0.001872783,-0.019551232,0.013525991
0.880839545,-2363.066406,-19513.29688,13122.90039,-0.001646762,-0.019668868,0.013309782
0.880889545,-2141.465088,-19639.14063,12902.9668,-0.001397947,-0.019789686,0.013084657
0.880939545,-1918.946777,-19758.19141,12680.9043,-0.001164744,-0.01989444,0.012869725
0.880989545,-1695.319702,-19870.31836,12456.73535,-0.000909297,-0.020002309,0.012645569
0.881039545,-1470.462158,-19975.51367,12230.49707,-0.000670516,-0.020094378,0.012430802
0.881089545,-1244.332031,-20073.86914,12002.24023,-0.000411012,-0.020190086,0.012205625
0.881139545,-1016.967041,-20165.5625,11772.02832,-0.000169984,-0.020270731,0.011988352
0.881189545,-788.4790039,-20250.82617,11539.93457,8.98e-05,-0.020355856,0.011759051
0.881239545,-559.0407105,-20329.92578,11306.04004,0.000329087,-0.020426791,0.011536018
0.881289545,-328.8677673,-20403.12891,11070.42773,0.000585322,-0.020502992,0.011299474
0.881339545,-98.19650269,-20470.68359,10833.17871,0.00081966,-0.020565651,0.011067976
0.881389545,132.7380981,-20532.80859,10594.36621,0.001069859,-0.020633988,0.010822134
0.881439545,363.7228394,-20589.66992,10354.04785,0.001297647,-0.02068894,0.01058094
0.881489545,594.5827026,-20641.38672,10112.26758,0.001541304,-0.020749433,0.01032549
0.881539545,825.1925659,-20688.02148,9869.042969,0.001763119,-0.020796152,0.010075219
0.881589545,1055.48291,-20729.5957,9624.37207,0.002001819,-0.020847781,0.009811649
0.881639545,1285.439209,-20766.09375,9378.226563,0.002220084,-0.020884838,0.00955453
0.881689545,1515.094971,-20797.47266,9130.551758,0.002456846,-0.020925896,0.009285613
0.881739545,1744.519165,-20823.6875,8881.277344,0.002674895,-0.020951476,0.009024729
0.881789545,1973.800537,-20844.69336,8630.313477,0.002913066,-0.020980204,0.0087536
0.881839545,2203.030273,-20860.45898,8377.563477,0.003133961,-0.020992754,0.008491876
0.881889545,2432.283936,-20870.98438,8122.924805,0.003376044,-0.021007946,0.008221025
0.881939545,2661.60669,-20876.29688,7866.301758,0.003601502,-0.02100672,0.007960334
0.881989545,2890.99707,-20876.45313,7607.609863,0.003848276,-0.021008145,0.007690892
0.882039545,3120.398926,-20871.53906,7346.785156,0.004078074,-0.020993432,0.007431564
0.882089545,3349.695801,-20861.66602,7083.790039,0.004328334,-0.020981878,0.007163059
0.882139545,3578.712891,-20846.94531,6818.618164,0.00456038,-0.020954892,0.006903894
0.882189545,3807.225342,-20827.49805,6551.293945,0.004811312,-0.020931879,0.006634535
0.882239545,4034.969238,-20803.42969,6281.875977,0.005042285,-0.020894317,0.006373326
0.882289545,4261.657227,-20774.81836,6010.451172,0.005290313,-0.020861585,0.006100689
0.882339545,4486.995117,-20741.71094,5737.130859,0.005516652,-0.020815091,0.005834998
0.882389545,4710.700684,-20704.11719,5462.044434,0.005758491,-0.020774057,0.005556826
0.882439545,4932.519043,-20662.00195,5185.331055,0.005977408,-0.020719726,0.005284753
0.882489545,5152.239746,-20615.28516,4907.128906,0.006210929,-0.020671096,0.004999637
0.882539545,5369.703613,-20563.85352,4627.566406,0.006421068,-0.020609207,0.004720349
0.882589545,5584.812012,-20507.55859,4346.754395,0.006645738,-0.020552849,0.004428069
0.882639545,5797.526367,-20446.23828,4064.778076,0.006847372,-0.020482901,0.004141937
0.882689545,6007.866699,-20379.7207,3781.692139,0.007064192,-0.020418009,0.003843389
0.882739545,6215.903809,-20307.83789,3497.517334,0.007258913,-0.02033899,0.003551737
0.882789545,6421.750488,-20230.44531,3212.241699,0.007469897,-0.020264447,0.003248551
0.882839545,6625.544922,-20147.42773,2925.823975,0.007659954,-0.020175237,0.002953183
0.882889545,6827.439453,-20058.70508,2638.202148,0.007867399,-0.020090031,0.002647204
0.882939545,7027.586426,-19964.24805,2349.301758,0.008054961,-0.019989816,0.002349888
0.882989545,7226.126953,-19864.07813,2059.049316,0.008260757,-0.019893399,0.002042711
0.883039545,7423.179688,-19758.26758,1767.38208,0.00844731,-0.019781943,0.001744799
0.883089545,7618.836914,-19646.93555,1474.26294,0.008652446,-0.019674422,0.00143749
0.883139545,7813.157227,-19530.25195,1179.689819,0.008838441,-0.019552181,0.001139744
0.883189545,8006.163574,-19408.42383,883.7041626,0.009042822,-0.019434327,0.000832758
0.883239545,8197.841797,-19281.6875,586.3954468,0.009227636,-0.019302348,0.000535338
0.883289545,8388.141602,-19150.30273,287.900116,0.009430162,-0.019175421,0.000228573
0.883339545,8576.978516,-19014.54883,-11.60297585,0.009612295,-0.019035095,-6.88e-05
0.883389545,8764.234375,-18874.70313,-311.9014587,0.009811161,-0.018900529,-0.000375876
0.883439545,8949.762695,-18731.04492,-612.7606812,0.009988626,-0.018753229,-0.000673881
0.883489545,9133.389648,-18583.83398,-913.9365845,0.0101818,-0.018612245,-0.000981809
0.883539545,9314.923828,-18433.31445,-1215.188599,0.010352655,-0.018458957,-0.001280989
0.883589545,9494.162109,-18279.69727,-1516.290649,0.010538416,-0.018312223,-0.001590277
0.883639545,9670.898438,-18123.14844,-1817.039795,0.010701272,-0.018153233,-0.001890896
0.883689545,9844.933594,-17963.7832,-2117.260498,0.010878659,-0.018000621,-0.002201542
0.883739545,10016.08594,-17801.65039,-2416.806397,0.011033054,-0.017835375,-0.002503284
0.883789545,10184.20313,-17636.73047,-2715.559326,0.01120213,-0.017675916,-0.002814639
0.883839545,10349.16895,-17468.92188,-3013.427002,0.011348634,-0.017503077,-0.003116527
0.883889545,10510.91211,-17298.05078,-3310.337891,0.011510417,-0.017335141,-0.003427311
0.883939545,10669.4043,-17123.86719,-3606.236084,0.011650399,-0.017152878,-0.003727825
0.883989545,10824.66309,-16946.06445,-3901.078857,0.011806491,-0.016974552,-0.004036365
0.884039545,10976.74219,-16764.28516,-4194.831543,0.011941643,-0.01678101,-0.004333782
0.884089545,11125.72461,-16578.14844,-4487.466309,0.012093666,-0.016590634,-0.004638425
0.884139545,11271.70996,-16387.27344,-4778.960938,0.012225388,-0.016384486,-0.004931272
0.884189545,11414.79785,-16191.29785,-5069.298828,0.012374377,-0.016181182,-0.005230827
0.884239545,11555.08106,-15989.90723,-5358.465332,0.012503232,-0.015962087,-0.005518285
0.884289545,11692.63184,-15782.84863,-5646.447266,0.012649217,-0.015746111,-0.005812356
0.884339545,11827.49121,-15569.95117,-5933.226563,0.012774684,-0.015514923,-0.006094473
0.884389545,11959.67285,-15351.13379,-6218.77832,0.012916625,-0.015287683,-0.00638353
0.884439545,12089.15723,-15126.40723,-6503.060059,0.013037226,-0.015046271,-0.006661129
0.884489545,12215.89648,-14895.87012,-6786.007813,0.013173331,-0.014809948,-0.00694625
0.884539545,12339.82422,-14659.70117,-7067.52832,0.013287112,-0.014560637,-0.007220543
0.884589545,12460.86426,-14418.14258,-7347.492188,0.013415439,-0.01431752,-0.007502939
0.884639545,12578.93848,-14171.48535,-7625.735352,0.01352064,-0.014062373,-0.007774999
0.884689545,12693.97852,-13920.04883,-7902.058106,0.013639759,-0.013814135,-0.008055486
0.884739545,12805.93555,-13664.16406,-8176.229004,0.013735401,-0.013554314,-0.00832577
0.884789545,12914.78125,-13404.1582,-8447.996094,0.01384486,-0.013301533,-0.008604375
0.884839545,13020.51074,-13140.34082,-8717.095703,0.013931049,-0.013037016,-0.008872457
0.884889545,13123.14356,-12872.99609,-8983.269531,0.014031495,-0.012779114,-0.009148317
0.884939545,13222.71289,-12602.37207,-9246.275391,0.014109346,-0.01250887,-0.009412951
0.884989545,13319.2666,-12328.68652,-9505.907227,0.014202246,-0.012244509,-0.009684523
0.885039545,13412.85254,-12052.11914,-9762.00293,0.014273429,-0.011967067,-0.009943981
0.885089545,13503.51367,-11772.82031,-10014.45606,0.014360495,-0.011694835,-0.010209487
0.885139545,13591.28027,-11490.91309,-10263.21875,0.014426599,-0.011409036,-0.010462081
0.885189545,13676.1582,-11206.50195,-10508.30371,0.014509138,-0.011128188,-0.010720053
0.885239545,13758.13184,-10919.67578,-10749.77832,0.01457106,-0.010833819,-0.010964642
0.885289545,13837.1543,-10630.52148,-10987.75781,0.014649467,-0.010544752,-0.01121434
0.885339545,13913.14844,-10339.12207,-11222.39356,0.014707057,-0.010242828,-0.011450624
0.885389545,13986.01172,-10045.57031,-11453.85645,0.014780647,-0.009947123,-0.011692188
0.885439545,14055.61426,-9749.963867,-11682.3252,0.014832749,-0.00963969,-0.011920705
0.885489545,14121.81152,-9452.416016,-11907.97168,0.014900002,-0.0093397,-0.012154991
0.885539545,14184.44727,-9153.047852,-12130.94141,0.014944865,-0.009029227,-0.012376807
0.885589545,14243.36621,-8851.991211,-12351.34863,0.015003961,-0.00872734,-0.012604963
0.885639545,14298.42383,-8549.380859,-12569.25879,0.015039864,-0.00841594,-0.012821175
0.885689545,14349.49316,-8245.348633,-12784.68945,0.01508934,-0.008113814,-0.013044123
0.885739545,14396.48047,-7940.015137,-12997.60059,0.015115216,-0.007802548,-0.013255369
0.885789545,14439.32617,-7633.48291,-13207.90137,0.015154497,-0.007500561,-0.013473383
0.885839545,14478.01563,-7325.827148,-13415.45117,0.015170314,-0.0071891,-0.013679534
0.885889545,14512.5791,-7017.088379,-13620.06836,0.015199911,-0.006886255,-0.01389208
0.885939545,14543.08887,-6707.271973,-13821.5459,0.015206672,-0.006573039,-0.014092232
0.885989545,14569.65625,-6396.345703,-14019.6582,0.015227984,-0.006267377,-0.01429812
0.886039545,14592.42481,-6084.244629,-14214.18164,0.015227344,-0.005950258,-0.01449091
0.886089545,14611.55273,-5770.880371,-14404.90625,0.015242108,-0.00563968,-0.014688733
0.886139545,14627.20508,-5456.151856,-14591.65137,0.015235714,-0.005316855,-0.01487285
0.886189545,14639.53516,-5139.958984,-14774.27734,0.015245319,-0.005000088,-0.015061519
0.886239545,14648.67188,-4822.223633,-14952.69434,0.015234152,-0.004671006,-0.01523621
0.886289545,14654.70996,-4502.901856,-15126.86621,0.015239073,-0.004348355,-0.01541539
0.886339545,14657.69922,-4182.003418,-15296.80859,0.015223043,-0.004014242,-0.015580768
0.886389545,14657.64063,-3859.602539,-15462.58398,0.015222623,-0.003687835,-0.01575101
0.886439545,14654.49219,-3535.848145,-15624.29004,0.015200566,-0.00335162,-0.015908012
0.886489545,14648.16895,-3210.965576,-15782.0459,0.015193242,-0.003025013,-0.016070543
0.886539545,14638.55762,-2885.255371,-15935.97266,0.015163349,-0.002690635,-0.016220558
0.886589545,14625.5293,-2559.084717,-16086.17773,0.015147244,-0.002367857,-0.016376782
0.886639545,14608.95508,-2232.873291,-16232.73828,0.015107756,-0.002039125,-0.016521076
0.886689545,14588.7207,-1907.076416,-16375.68652,0.015081404,-0.001723466,-0.016671976
0.886739545,14564.73828,-1582.162109,-16515.00195,0.015031302,-0.001402879,-0.016811134
0.886789545,14536.95898,-1258.589111,-16650.60938,0.014994245,-0.001095825,-0.016956821
0.886839545,14505.37402,-936.7824707,-16782.38672,0.014933688,-0.00078372,-0.017090442
0.886889545,14470.0166,-617.1112671,-16910.16406,0.014886692,-0.000484414,-0.017230017
0.886939545,14430.95703,-299.8672485,-17033.75195,0.014816987,-0.000178782,-0.017356776
0.886989545,14388.28906,14.75213242,-17152.95313,0.014761787,0.000115798,-0.017488599
0.887039545,14342.12012,326.6574402,-17267.5918,0.014684929,0.000418767,-0.017606683
0.887089545,14292.55371,635.8753052,-17377.5293,0.014623589,0.000712938,-0.017728938
0.887139545,14239.67383,942.5514526,-17482.68164,0.014541519,0.00101775,-0.017836697
0.887189545,14183.53223,1246.947998,-17583.04883,0.014475672,0.001315875,-0.017948056
0.887239545,14124.13574,1549.435547,-17678.70508,0.014389558,0.001626435,-0.018044602
0.887289545,14061.44238,1850.479492,-17769.81641,0.014319799,0.001931686,-0.018144697
0.887339545,13995.35938,2150.62207,-17856.62305,0.014229619,0.002250227,-0.018230217
0.887389545,13925.74902,2450.460449,-17939.43555,0.014155324,0.002563772,-0.018319758
0.887439545,13852.44238,2750.619629,-18018.60352,0.014059925,0.002890353,-0.018395407
0.887489545,13775.25195,3051.726318,-18094.49414,0.01397954,0.003211192,-0.01847587
0.887539545,13693.99316,3354.379639,-18167.46289,0.01387714,0.003543885,-0.018543275
0.887589545,13608.50488,3659.12207,-18237.81836,0.013788858,0.003869359,-0.018616259
0.887639545,13518.67188,3966.414063,-18305.79297,0.013677825,0.004205023,-0.018676817
0.887689545,13424.44238,4276.609375,-18371.51758,0.013580373,0.004531784,-0.018743344
0.887739545,13325.84375,4589.937012,-18434.99805,0.013459948,0.004867139,-0.018797571
0.887789545,13222.98828,4906.487305,-18496.10156,0.013353175,0.005192223,-0.018857578
0.887839545,13116.0791,5226.20752,-18554.55859,0.013223853,0.005524833,-0.018904807
0.887889545,13005.39941,5548.898438,-18609.95898,0.01310887,0.005846475,-0.018957065
0.887939545,12891.29981,5874.224121,-18661.7793,0.012972268,0.006175311,-0.018995613
0.887989545,12774.18066,6201.723633,-18709.39844,0.012851039,0.006493215,-0.019038139
0.888039545,12654.45606,6530.831055,-18752.14258,0.012709265,0.006818633,-0.019065928
0.888089545,12532.53223,6860.900391,-18789.3125,0.012583805,0.007133661,-0.019096768
0.888139545,12408.7666,7191.230469,-18820.24414,0.012438548,0.007456833,-0.019112177
0.888189545,12283.44238,7521.095703,-18844.33398,0.012310012,0.007770244,-0.019130252
0.888239545,12156.73633,7849.775879,-18861.09961,0.012161721,0.008092287,-0.019132908
0.888289545,12028.70313,8176.583984,-18870.20313,0.012029746,0.008404844,-0.019138644
0.888339545,11899.25879,8500.892578,-18871.48242,0.011877219,0.008725996,-0.019129796
0.888389545,11768.18457,8822.155273,-18864.97461,0.011739818,0.009037291,-0.019125221
0.888439545,11635.13574,9139.922852,-18850.91406,0.011580425,0.009356442,-0.019107558
0.888489545,11499.66211,9453.855469,-18829.73047,0.011434537,0.00966469,-0.019095823
0.888539545,11361.24023,9763.725586,-18802.01953,0.011265055,0.009979477,-0.019072708
0.888589545,11219.31543,10069.41504,-18768.52344,0.011107605,0.01028189,-0.019057106
0.888639545,11073.34082,10370.90625,-18730.08203,0.010925421,0.010589302,-0.019031469
0.888689545,10922.82813,10668.2666,-18687.58203,0.010754551,0.010882876,-0.019014288
0.888739545,10767.38867,10961.62793,-18641.91211,0.010558813,0.011180154,-0.018987533
0.888789545,10606.76953,11251.16016,-18593.9043,0.010374853,0.011462595,-0.018969124
0.888839545,10440.88477,11537.04688,-18544.28906,0.010167153,0.011748089,-0.018940452
0.888889545,10269.83008,11819.4541,-18493.64453,0.009972931,0.012018508,-0.018918861
0.888939545,10093.88184,12098.50781,-18442.375,0.009757202,0.012292143,-0.018885255
0.888989545,9913.495117,12374.26563,-18390.67578,0.009557536,0.012551263,-0.018856579
0.889039545,9729.267578,12646.70313,-18338.5293,0.009339168,0.012814465,-0.018813509
0.889089545,9541.911133,12915.7002,-18285.70703,0.009139646,0.013064259,-0.018772909
0.889139545,9352.203125,13181.03711,-18231.78125,0.008924031,0.013319344,-0.01871557
0.889189545,9160.938477,13442.39941,-18176.15039,0.008729449,0.013562242,-0.018658616
0.889239545,8968.87207,13699.39453,-18118.07422,0.008520425,0.013811513,-0.018583281
0.889289545,8776.674805,13951.56738,-18056.7168,0.008333375,0.014049461,-0.018507218
0.889339545,8584.885742,14198.43262,-17991.1875,0.008132089,0.014294324,-0.018412296
0.889389545,8393.880859,14439.50586,-17920.58789,0.007952182,0.01452805,-0.018316804
0.889439545,8203.850586,14674.33691,-17844.05273,0.007756742,0.014768486,-0.018203244
0.889489545,8014.793457,14902.54981,-17760.80078,0.007580735,0.014997229,-0.018090438
0.889539545,7826.521484,15123.86914,-17670.1543,0.007386805,0.015231806,-0.017961331
0.889589545,7638.680176,15338.14941,-17571.58008,0.007209615,0.015453602,-0.017835014
0.889639545,7450.782227,15545.39844,-17464.69727,0.007011769,0.015680011,-0.017694557
0.889689545,7262.247559,15745.78125,-17349.29297,0.006828053,0.015892431,-0.017558975
0.889739545,7072.450684,15939.62793,-17225.31641,0.006621446,0.016108353,-0.017411124
0.889789545,6880.771484,16127.41699,-17092.87891,0.006427231,0.016309403,-0.017269645
0.889839545,6686.641113,16309.76074,-16952.22852,0.006209055,0.016513366,-0.017116936
0.889889545,6489.585449,16487.37305,-16803.74414,0.006002894,0.016702242,-0.016971096
0.889939545,6289.259277,16661.03125,-16647.89063,0.005773149,0.016894184,-0.016814001
0.889989545,6085.469238,16831.53906,-16485.21094,0.005556447,0.017071577,-0.016663238
0.890039545,5878.184082,16999.68164,-16316.28711,0.005317787,0.01725289,-0.016500274
0.890089545,5667.532715,17166.17969,-16141.71484,0.005094195,0.017420772,-0.01634239
0.890139545,5453.789063,17331.64453,-15962.08106,0.004850937,0.017593827,-0.016170913
0.890189545,5237.347656,17496.55664,-15777.94336,0.004625057,0.01775475,-0.016003117
0.890239545,5018.69043,17661.22656,-15589.81055,0.004381694,0.017922061,-0.015820501
0.890289545,4798.34668,17825.78125,-15398.13574,0.004157537,0.018078273,-0.015640628
0.890339545,4576.852539,17990.16406,-15203.30371,0.003917273,0.018241612,-0.015445421
0.890389545,4354.710938,18154.13086,-15005.62988,0.003696994,0.018394258,-0.01525291
0.890439545,4132.359375,18317.27344,-14805.36328,0.003460793,0.018554036,-0.015045541
0.890489545,3910.139404,18479.03711,-14602.69141,0.003244128,0.018702753,-0.014841825
0.890539545,3688.280029,18638.76172,-14397.74414,0.003010573,0.018857865,-0.014624645
0.890589545,3466.889893,18795.71484,-14190.60449,0.002795132,0.019000905,-0.014412822
0.890639545,3245.960449,18949.13281,-13981.31934,0.002561124,0.019149106,-0.014189445
0.890689545,3025.377441,19098.25781,-13769.91016,0.002343421,0.019283913,-0.013973363
0.890739545,2804.943115,19242.39063,-13556.37793,0.002105441,0.019422557,-0.013747564
0.890789545,2584.402344,19380.90039,-13340.7168,0.001882273,0.019546606,-0.013530625
0.890839545,2363.4729,19513.27539,-13122.9209,0.001637749,0.019673485,-0.01330517
0.890889545,2141.875488,19639.11914,-12902.98828,0.001407431,0.019785054,-0.013089295
0.890939545,1919.361939,19758.16992,-12680.92676,0.001155737,0.01989905,-0.012865117
0.890989545,1695.739136,19870.29883,-12456.75977,0.000918775,0.019997679,-0.0126502
0.891039545,1470.884399,19975.49414,-12230.52148,0.000661517,0.020098986,-0.012426194
0.891089545,1244.755615,20073.85156,-12002.26367,0.000420487,0.020185461,-0.01221025
0.891139545,1017.391357,20165.54688,-11772.04981,0.000160996,0.020275339,-0.011983744
0.891189545,788.9042358,20250.8125,-11539.95508,-8.03e-05,0.020351237,-0.011763666
0.891239545,559.4671631,20329.91406,-11306.06055,-0.00033807,0.020431399,-0.011531404
0.891289545,329.2952271,20403.11719,-11070.44824,-0.000575856,0.020498384,-0.011304079
0.891339545,98.62420654,20470.67188,-10833.2002,-0.000828627,0.020570263,-0.011063361
0.891389545,-132.3112488,20532.79297,-10594.3877,-0.001060387,0.020629387,-0.010826735
0.891439545,-363.2978516,20589.6543,-10354.07129,-0.001306596,0.020693554,-0.010576327
0.891489545,-594.1605225,20641.36719,-10112.29102,-0.00153183,0.020744842,-0.010330085
0.891539545,-824.7738037,20688.00195,-9869.068359,-0.001772058,0.020800767,-0.010070608
0.891589545,-1055.067871,20729.57422,-9624.398438,-0.001992348,0.020843193,-0.009816241
0.891639545,-1285.027466,20766.07031,-9378.251953,-0.002229012,0.020889448,-0.009549927
0.891689545,-1514.685303,20797.45117,-9130.579102,-0.002447379,0.02092131,-0.00929021
0.891739545,-1744.110352,20823.66406,-8881.305664,-0.002683819,0.020956082,-0.009020135
0.891789545,-1973.39209,20844.66992,-8630.34375,-0.002903612,0.02097562,-0.008758195
0.891839545,-2202.622315,20860.43555,-8377.59375,-0.003142886,0.020997357,-0.008487284
0.891889545,-2431.877441,20870.96289,-8122.956055,-0.003366602,0.021003367,-0.008225616
0.891939545,-2661.201904,20876.27539,-7866.33252,-0.003610425,0.021011321,-0.007955748
0.891989545,-2890.593262,20876.43359,-7607.640625,-0.003838846,0.021003569,-0.007695483
0.892039545,-3119.994629,20871.52344,-7346.815918,-0.004086998,0.020998031,-0.007426981
0.892089545,-3349.290039,20861.65039,-7083.821777,-0.004318918,0.020977303,-0.007167647
0.892139545,-3578.305176,20846.93164,-6818.650879,-0.004569303,0.020959483,-0.006899317
0.892189545,-3806.815918,20827.48633,-6551.328125,-0.004801902,0.020927304,-0.006639126
0.892239545,-4034.558594,20803.41797,-6281.910645,-0.005051197,0.020898905,-0.006368759
0.892289545,-4261.245606,20774.80859,-6010.486328,-0.005280905,0.020857016,-0.00610528
0.892339545,-4486.58252,20741.70313,-5737.166504,-0.005525557,0.020819679,-0.005830434
0.892389545,-4710.287109,20704.11133,-5462.080566,-0.005749088,0.020769496,-0.005561412
0.892439545,-4932.104492,20661.99609,-5185.366699,-0.005986301,0.020724313,-0.005280189
0.892489545,-5151.823242,20615.28125,-4907.164063,-0.006201525,0.020666538,-0.005004218
0.892539545,-5369.285156,20563.84961,-4627.601563,-0.006429948,0.020613793,-0.004715789
0.892589545,-5584.391113,20507.55664,-4346.789551,-0.006636337,0.020548297,-0.004432647
0.892639545,-5797.103516,20446.23633,-4064.813721,-0.006856244,0.020487487,-0.004137378
0.892689545,-6007.443359,20379.71875,-3781.727539,-0.007054795,0.020413464,-0.003847962
0.892739545,-6215.481934,20307.83594,-3497.552246,-0.007267775,0.020343574,-0.003547181
0.892789545,-6421.32959,20230.44336,-3212.276367,-0.007460502,0.020259906,-0.003253121
0.892839545,-6625.125,20147.42383,-2925.858887,-0.007668807,0.020179819,-0.00294863
0.892889545,-6827.020996,20058.70117,-2638.237793,-0.00785801,0.020085493,-0.002651771
0.892939545,-7027.168945,19964.24414,-2349.338867,-0.00806381,0.019994395,-0.00234534
0.892989545,-7225.709961,19864.07227,-2059.087402,-0.008251376,0.019888863,-0.002047278
0.893039545,-7422.764648,19758.26172,-1767.421021,-0.008456154,0.019786518,-0.001740257
0.893089545,-7618.423828,19646.92969,-1474.302368,-0.008643075,0.019669887,-0.001442058
0.893139545,-7812.745606,19530.24609,-1179.729492,-0.008847284,0.01955675,-0.001135208
0.893189545,-8005.75293,19408.41797,-883.7441406,-0.009033463,0.019429795,-0.000837322
